id,date,tweet
1339359649368305664,2020-12-16 23:59:59+00:00,"I can’t thank everyone individually, but I appreciate all the love as I’ve been recovering from COVID! I’m doing really good and I can return back to work, I’m not going to tell my coworkers tho imma just pop up on them 🤪🥰 ."
1339359647455608832,2020-12-16 23:59:58+00:00,"Here's your end of the year reminder that Covid fucking killed the one and only John Prine.

#bigoldgoofyworld"
1339359640031784961,2020-12-16 23:59:56+00:00,"On a scale of 1 to Covid denier, how unhinged would it be for me to go out in this snowstorm for ice cream?"
1339359627532754945,2020-12-16 23:59:53+00:00,"Thousands of new immunizers are about to join the  national COVID-19 vaccination efforts, is there a plan to provide them all with hepatitis B vaccine? #CNNTownHall"
1339359621069168642,2020-12-16 23:59:52+00:00,$600 COVID CHECK??? WHAT A SLAP IN THE FUCKING FACE SMDH
1339359607148466176,2020-12-16 23:59:49+00:00,"Our local @Chilis wanted us to wait outside for our table to be ready due to COVID-19 proto, conveniently next to other guests who are smoking

1) I have no problem with smoking, but with my asthma &amp; allergies I can't be around it"
1339359599737118721,2020-12-16 23:59:47+00:00,Companies should legally be required to pay people who have covid until they test negative and are able to return to work.
1339359595676852225,2020-12-16 23:59:46+00:00,Giving covid vaccines is a surreal thing.. going to nursing school during these times is even more surreal.. 💉💉
1339359592573247488,2020-12-16 23:59:45+00:00,It’s gonna be a big yikes for me on that Covid vaccine.
1339359591075868672,2020-12-16 23:59:45+00:00,Imagine if you test negative for Covid but positive for Ebola
1339359587200348160,2020-12-16 23:59:44+00:00,"The covid vaccine requires 2 shots?!

Not Mr LLoyd only grand daughter"
1339359578434187265,2020-12-16 23:59:42+00:00,"My heart is so broken😔 take COVID seriously, if you don’t have to don’t go out. Stop being so selfish"
1339359570590900232,2020-12-16 23:59:40+00:00,My arm has a date with the covid vaccine this Friday morning at 8am!! #Psyched
1339359565075238912,2020-12-16 23:59:39+00:00,"I wonder if covid is going to finally encourage places to sell the talk version of shirts to help hide the belly droop we all have now? I don't want an XXXXL, I want the XLT, but the XL slides up!"
1339359553616568322,2020-12-16 23:59:36+00:00,"My sister got a COVID vaccine today!

💃"
