id,date,tweet
1340084418187309058,2020-12-18 23:59:57+00:00,"If you eat gas station hotdogs, don’t worry about what’s in the COVID vaccine"
1340084416589295617,2020-12-18 23:59:57+00:00,my mom’s friends are more irresponsible than anyone during this whole thing and two of them have covid now
1340084414987051010,2020-12-18 23:59:56+00:00,"A tumultuous week. Positives - Sefton Hall visiting pilot universally appreciated, Covid Vax in sight, Resident spirits high with huge team effort; kind, selfless &amp; giving. Concerns - Infection rate rising, 'Tier 0' worrying, All Health &amp; Social Care systems under intense strain."
1340084413636349953,2020-12-18 23:59:56+00:00,"One of three stated goals of  Honolulu’s COVID-19 Recovery Framework (9/23/20) is:

""To reduce positive case transmission in the City to mitigate the current burden on our local healthcare delivery system (and the future anticipated burden of influenza and COVID- 19 infections"
1340084409802829826,2020-12-18 23:59:55+00:00,"My parents, both doctors who’ve been working throughout this pandemic (and one of whom has been seeing COVID patients) received their first vaccines this week. I almost cried with joy when they told me. Bottom line: Science rules, healthcare workers are heroes, and vaccines work!"
1340084397517791239,2020-12-18 23:59:52+00:00,"im sorry but if watch #GreysAnatomy and aren’t enjoying this season because it’s covering the pandemic, then clearly you haven’t taken COVID and this year in general seriously... (1/2)"
1340084394221068292,2020-12-18 23:59:51+00:00,#SenRonJohnson Just curious...how many paychecks have YOU lost since Covid started? The unemployment rate in your state has more than doubled since 2019. And you still block a stimulus vote? Send a check to all states but #Wisconsin. Your voters apparently don't need help.
1340084384158932998,2020-12-18 23:59:49+00:00,"🇨🇭 🐛COVID 19 NEWS 📰 🇨🇭 

The Federal Council 🏛 announced new stricter measures to be put in place, in order to tackle the Covid19 pandemic 🐛. New measures will remain in place until 22 Jan 2021."
1340084370158350336,2020-12-18 23:59:46+00:00,"Excited to be the Head coach of @Rpbcatfootball. We struggled all season long with Covid but completed a full 7 game season. Looking forward to getting back to work in January with the freshman and weight training.
#wildcatfoorball"
1340084366005968896,2020-12-18 23:59:45+00:00,"I have a family member in the ICU, on the brink of death from COVID. I also have a family member who says they don't believe the virus is that bad and would refuse to take the vaccine. As upsetting as that is, I think this might be a common occurrence across the U.S."
1340084360477876224,2020-12-18 23:59:43+00:00,The same number of civilians died in U.K. in 6 years of WW2 as have died from Covid-19 in 10 months of 2020 #nationalgovernment4Uk #tory/brexit disaster
1340084358867247111,2020-12-18 23:59:43+00:00,not tasting anything bc covid plus trying to recover from and ED at the same time is LAME and RUDE
1340084357462159360,2020-12-18 23:59:43+00:00,"I’ve had to delay my grad pictures due to Covid, so they’ll come out whenever they come out at this point. A young negu did that in 3 years. (3.5 Accumulative)"
1340084351766151168,2020-12-18 23:59:41+00:00,imma save up money from now on to go to australia(when covid is over) to meet her
1340084343394480128,2020-12-18 23:59:39+00:00,I know the way HIV replicates in the body makes a vaccine difficult but how frustrating is it that after 40 years they still can’t develop one but a COVID-19 vaccine is out in less than 1 year 🧐🧐
1340084329020444672,2020-12-18 23:59:36+00:00,"A lot of this state v state Covid commentary would be irrelevant if the Federal Govt actually owned up to the responsibility it has for quarantine.
But, yeah, that would mean actually protecting our borders, not posturing about border security."
1340084320749449217,2020-12-18 23:59:34+00:00,"Shutdown averted (assuming Trump signs 2-day stopgap): Bernie Sanders says he will object to any effort to pass an omnibus funding bill without “substantial” direct payments. He’s been pushing for $1200 for individuals, covid deal in the works has $600. He allows 2-day CR to pass"
1340084316026662912,2020-12-18 23:59:33+00:00,Give these government officials a pay freeze until this covid relief bill is passed. That shit will be done in a day
1340084313304440832,2020-12-18 23:59:32+00:00,"Teary-eyed while having coffee and pancake this morning. Sign na ba ito ng menopausal? 🤣 🤣 Or it's just one of holiday blues coz i won't be spending Christmas, New Year, and my father's bday with the fam.. Hay COVID 😭"
1340084313103114240,2020-12-18 23:59:32+00:00,"Hey y’all, don’t forget you can still get a regular flu and it not be covid lol"
1340084307206037509,2020-12-18 23:59:31+00:00,The U.S. #airline industry and its pilots are essential to the distribution of a COVID-19 vaccine. Congress and government leaders must #ExtendPSP now to ensure critical infrastructure is in place to distribute a vaccine—American lives depend on it @MarkWarner.
1340084302382592005,2020-12-18 23:59:29+00:00,"With unanimous consent, Senate approves two-day CR by voice vote. Negotiations on COVID relief continue through the weekend."
1340084298532188160,2020-12-18 23:59:28+00:00,"For the people not concerned about the pandemic or are saying it’s a hoax (specifically United States)...

58,000 died in Vietnam War (19 yrs). 
405,000 died in World War II (6 yrs).
600,000 to 850,000 died in the Civil War (4 yrs). 

Feb-Nov 2020, at least 250,000 died of COVID."
1340084298074898432,2020-12-18 23:59:28+00:00,at covid testing and this guy pulls up in a bike and asks if it’s the line for “the mark of the beast”
1340084279007698954,2020-12-18 23:59:24+00:00,Hello @adriandix..  Hoping when you tweet the daily covid numbers.. you can simultaneously update both the dashboard and the media. So we can get the word out. #scoopingyourownministry
1340084273223593985,2020-12-18 23:59:22+00:00,That Super Nintendo World park looks so amazing and I can’t wait for the one in Hollywood to come! Hopefully the pandemic starts dying down at the time bc dealing with covid is absolute hell here in California...
1340084271403425799,2020-12-18 23:59:22+00:00,"Arkansas ICU occupancy continued to rise Dec. 18 and 37 beds were available statewide, according to the ADH. Of the 1,154 ICU beds available, 368, or about 32%, were COVID-19 patients. @maryhennigan_"
1340084269411164160,2020-12-18 23:59:22+00:00,"Ireland has over 70k total cases of Covid, China has just over 80k. How is this possible?"
1340084266550509568,2020-12-18 23:59:21+00:00,ALL THE SYMPTOMS ARE THR SAME!! Got a cold? Flu? Allergies? COVID?? WHO KNOWS!! Because the chart doesn’t help... 😓😩🙃
1340084264335896576,2020-12-18 23:59:20+00:00,Sad news.. my auntie Marie Phillips passed away this afternoon from covid. I’m beyond sad for my uncle and my nephews..
1340084258283671555,2020-12-18 23:59:19+00:00,"Starting the weekend off right....with COVID. Thanks 2020, I see you"
1340084247349129218,2020-12-18 23:59:16+00:00,I have an appointment for my COVID vaccine next Wed. Looks like I’ll be able to receive secret messages from Bill Gates before Christmas.
1340084243553251329,2020-12-18 23:59:15+00:00,Just sitting here stewing in jealousy over the people on my feed getting their covid vaccine
1340084230525775872,2020-12-18 23:59:12+00:00,after a whole week of covid vaccination training this bitch is exhausted
1340084223991042053,2020-12-18 23:59:11+00:00,"I’m still at the hospital with many ID consult notes left to write, but I got the CoVID-19 vaccine today and that is reason for hope that this pandemic will end."
1340084220165840897,2020-12-18 23:59:10+00:00,It's better we learn how to live with the COVID 19.
1340084219683323905,2020-12-18 23:59:10+00:00,"As we watch these racist republicans get their free covid vaccine shots please remember: They have SOCIALIZED HEALTHCARE THAT WE PAY FOR. They didn’t wear masks, they encouraged more infections despite the science, they are scumbags who played a part in the trump genocide."
1340084206626488320,2020-12-18 23:59:07+00:00,A Christmas gift you can give yourselves (and it’s free!) is not to engage with the bad COVID takes
1340084184258392064,2020-12-18 23:59:01+00:00,"Senate PASSES 2 day stop-gap government funding bill, which the House just passed.

The bill now goes to Pres Trump's desk for his signature.

Once signed, shutdown is averted until the end of the day Sunday, giving negotiators more time to craft COVID relief package."
1340084178881290241,2020-12-18 23:59:00+00:00,"What is the actual level of excess mortality in this new 2nd wave of Covid, I know there was a big spike last winter

But what about this winter?!"
1340084176675086336,2020-12-18 23:58:59+00:00,"UPDATE: active inmate cases of COVID-19 in Ontario federal correctional institutions: 
•        83 at Joyceville (medium-security)
•        6 at Collins Bay (medium-security)
•        3 at Warkworth 
•        1 at Beaver Creek (medium-security)"
1340084173684486151,2020-12-18 23:58:59+00:00,"Well.
Was confirmed yesterday that I have Covid.

It is good to have the confirmation and that me feeling like ass wasn't just some random thing!"
1340084151815294976,2020-12-18 23:58:54+00:00,It's December and I had to wait 2 days for a COVID test and I'm on day 3 waiting for results. I work in a hospital and would like to get back to my patients.
1340084139316408326,2020-12-18 23:58:51+00:00,think my ex has covid he lost his taste
1340084137537859584,2020-12-18 23:58:50+00:00,my dad thinks i have covid 🧍🏽‍♀️🧍🏽‍♀️
1340084136153935877,2020-12-18 23:58:50+00:00,"You know I'd love to be excited about Super Nintendo World, but even taking covid out of the occasion there isn't one coming to Europe so the chances of me visiting one of these is unfortunately very low"
1340084120676929537,2020-12-18 23:58:46+00:00,Today’s parade of cars in line waiting to get tested for Covid was 4 hours
1340084108790091778,2020-12-18 23:58:43+00:00,Covid really started after someone clapped alien cheeks
1340084106953109507,2020-12-18 23:58:43+00:00,pros and cons to getting the pfizer covid vaccine                                    pros: vaccine                                    cons: getting
1340084106252697604,2020-12-18 23:58:43+00:00,"BERNIE says MCCONNELL is making ""the correct decision” by keeping the Senate in for the weekend until they get a Covid bill.

He mentions $1,200 checks — bill currently has $600."
1340084106013634560,2020-12-18 23:58:43+00:00,"I'm finding hard to understand people who are not going to have the covid vacancie because somebody said something on Twitter or Facebook,a lady said to me she read onews Facebook it makes your face drop on one side(which side).I'm saying it makes your manhood grow 10 inches"
1340084101970313220,2020-12-18 23:58:42+00:00,"Still convinced of the value of the site, but holding on promotion for a month or two. Covid's still too much of a tihng!"
1340084101618016257,2020-12-18 23:58:42+00:00,COVID quarantine and childcare related staffing issues made it for an interesting day of procedures. My last two patients helped me with med draws! Can I add them as providers on their encounter forms? @drpaulwinston @HoutrowMDPhDMPH @MVGutierrezMD
1340084090809307137,2020-12-18 23:58:39+00:00,Idk if this was an especially weird storm or if the Streets Dept is MIA cause of covid or austerity or what but every non-artery street around us is a disaster right now
1340084087143460864,2020-12-18 23:58:38+00:00,Next year me and Liyah out here..... fuck Covid 🙄 I know my precautions
