id,date,tweet
1238978194671316998,2020-03-14 23:59:55+00:00,when your gym closss bc of COVID-19 😫😫
1238978194075799558,2020-03-14 23:59:55+00:00,Covid-19 more like Novid-19 #gottem
1238978190246326273,2020-03-14 23:59:54+00:00,"UPDATE: If you have not already heard All IAYRA athletic games, competitions, and practices are suspended until March 30th Due to the COVID-19 Pandemic. A decision about the rest of the season will be made based upon updated information by March 30th."
1238978184886001665,2020-03-14 23:59:53+00:00,I'm too afraid to search if there's a covid tag in ao3 but at the same time I'm curious
1238978183099121664,2020-03-14 23:59:52+00:00,"After EXTENSIVE ENERGETIC RESEARCH, the Covid -19 is just NOT REAL!! It may be Covid ## that HAS a cure but someone is up to no good ..Mark my words! I called this 3 months ago and now I wish I had said something .so you could trust me to not WORRY! IT will only hurt not help u!"
1238978179559313408,2020-03-14 23:59:51+00:00,That Covid 19 group is ..... something
1238978179076849664,2020-03-14 23:59:51+00:00,"The saddest thing about the coronavirus policies being implemented now that assist disabled/low class citizens is they will be ripped away immediately upon covid’s inevitable downfall. Vote for bernie.
#bernie2020"
1238978174962278401,2020-03-14 23:59:50+00:00,"this is a mismash of thoughts, but am actually surprised at how extreme the 🇺🇸 partisan takes are on covid-19. if aliens invaded the planet, for some, it would somehow still be Trump's fault"
1238978170147102721,2020-03-14 23:59:49+00:00,"CW: Suicide

I talked with my shithead dad last night, and the topic obviously came around to COVID-19. He told me he wasn't taking precautions or worrying about self-isolating because ""if God thinks that's how he should go, then he's okay with it."""
1238978160349364224,2020-03-14 23:59:47+00:00,lmao my boomer mother losing her shit over covid-19 and screaming at my sister and i for not taking it seriously enough bc it doesn't affect us meanwhile she still out here voting republican and saying i don't deserve paid sick leave or insurance bc i'm a part time worker f off
1238978157153103872,2020-03-14 23:59:46+00:00,"When dealing with this threat, always assume you have contracted the virus. Practice self distancing and do measures according to standards.  #MMLockdown #COVIDー19 #Covid_19PH"
1238978155903320064,2020-03-14 23:59:46+00:00,"&gt;Mexico: *Considers closing US/Mexico border to protect their people from COVID-19*

&gt;The Left: ""Go Mexico! Putting your people first!""

&gt;US: *Bans travel into &amp; out of the country to protect us and other countries from spreading the virus more*

&gt;The Left: ""ThAtS RaCiSt!!!"""
1238978150844870656,2020-03-14 23:59:44+00:00,Covid-19 sucks.tss
1238978148328497153,2020-03-14 23:59:44+00:00,"What with indyref, brexit and COVID-19 I have managed to identify all of the arseholes in my world. So, that’s something."
1238978146537480192,2020-03-14 23:59:43+00:00,"OneEpidemicIsKillingFarMoreThan COVID-19.122,019deathsIn2018 Alone.MillionsArePanickingOverA DiseaseTheyAreUnlikely2get&amp;very likely2surviveIfTheyDoGetIt. MeanwhileFarMoreCatastrophic EpidemicIsKilling10,000perMonth. DeathCertificatesRecorded122,019 DeathsFromAlzheimer’sIn2018."
1238978144100646912,2020-03-14 23:59:43+00:00,"Hi All 

We apologize for the Med Micro MedED hiatus ! 

As is the case with many labs across the US. We have been working tirelessly to validate and bring on in house COVID-19 testing to support our @emoryhealthcare patients and community

We hope bring back #MicroRounds soon !"
1238978141906849794,2020-03-14 23:59:42+00:00,"Mag think ko usahay ba, WHAT IF carrier ta mga youngster sa COVID, then asymptomatic lang sya. Then we have old aged family members, community members. 

Scary ang thought nga ikaw ang maka takod nila and you have no idea about it kay asymptomatic sya in your system. What if.."
1238978135112081408,2020-03-14 23:59:41+00:00,"I think Australia at ALL 3 levels of government (Federal, State and Local) should be doing the same sort of advertising that the Government of Singapore are doing for their citizens, instead of being very brief in what they are saying about advice on COVID-19 and sending out"
1238978109258399745,2020-03-14 23:59:35+00:00,"Got an email today informing me that I may have been exposed to the Coronavirus. It’s a big maybe since the people confirmed sick in the building at that time can’t be tested for COVID-19, but they tested negative for flu and strep. I hate this timeline."
1238978100186079232,2020-03-14 23:59:32+00:00,My last name is Karauna. But if incorrectly pronounced by inadequate people can sound like (Corona). If you dare try to compare me or mispronounce my name in general to that of a disease I will break Covid 19 rule to keep contact to a minimum &amp; break your face instead 👊🏽 Test me!
1238978091369869312,2020-03-14 23:59:30+00:00,Is it just me or are the same people that were moaning when the announcement came out about the PL games carrying on as normal are the same people as the PL being suspended now moaning about missing football? Make your bloody mind up!!! #PremierLeague #COVID_19uk
1238978091126591489,2020-03-14 23:59:30+00:00,"There seems to be lots of problems with public covid-19 datasets. WHO is missing data on some days for some countries (and just report that there were no new cases), some countries are lagging a day in the datasets, likely due to timing of the reports etc."
1238978083933360128,2020-03-14 23:59:28+00:00,"Our audience is mostly younger and are at less risk of developing serious affects of Covid-19.  However, you can still be a carrier and affect those more at risk.

Be smart, wash your hands, work from home if able and practice social distancing (No bars, parties, &amp; large groups)"
