id,date,tweet
1313992495722708992,2020-10-07 23:59:58+00:00,"If a treatment or vaccine for COVID is proven, Biden Administration will do a much better job of distributing. Trump administration has failed in its prior promises to make testing &amp; PPE widely available. PPP loan process a mess. Stimulus stalled. Poorly run &amp; ineffective."
1313992494368075776,2020-10-07 23:59:58+00:00,Covid is all about business!! It’ll go away by Election Day!
1313992489615814656,2020-10-07 23:59:56+00:00,This week episode is really about tell on everyone!!! COVID quarantine done set it and folks are showing that azz!! #MarriedAtFirstSight
1313992480648503301,2020-10-07 23:59:54+00:00,Just took Step 2 without having taken my OBGYN or Neuro shelves due to COVID. What a weird time to apply to residency
1313992473350463490,2020-10-07 23:59:53+00:00,"h @RSantorumNews @CNNPolitics 

I'm listening to you trying to defend Pence, regarding Covid-19 task Force leader. Pence hasn't done anything to help this nation. POTUS is doing it all and a horrible job at that. I didn't like how you represented PA. Listen to Michael S. more."
1313992472272474112,2020-10-07 23:59:52+00:00,"“Today, the district was notified that two students from #GardenCity High School tested positive for COVID-19. In consultation with the Department of Health, these cases do not warrant a school closure.”"
1313992466421346305,2020-10-07 23:59:51+00:00,The candidates will be situated next to plexiglass barriers upon the request of the Biden-Harris campaign (and much to the dismay of the Trump-Pence campaign). Both candidates tested negative for COVID-19 today. Many are concerned that the vice president hasn’t been isolating.
1313992464101826560,2020-10-07 23:59:50+00:00,I need a Gym membership and a script or a connect for T cause I’m over my Covid body lol. It needs some reconstruction 😂😼🤙🏽
1313992458938863623,2020-10-07 23:59:49+00:00,Trump got over COVID in 3 days. 2 were in the hospital. EL. OH. EL.
1313992437241712640,2020-10-07 23:59:44+00:00,"Twice I've been directly exposed to covid... First time negative, just waiting now from Saturdays exposure. So far so good but kind of nerve racking since hospitals filling up. Bleh! Wish people up here took this shit serious."
