id,date,tweet
1252748945572257792,2020-04-21 23:59:58+00:00,"Anyone else unnerved by what covid has done to personal health privacy? I find myself sharing info that I would not normally share, because it feels necessary to justify why I won't join your pickleball game."
1252748945132003331,2020-04-21 23:59:58+00:00,"Why is Tony Blair being given air time talking about ""blame"" for UK's Covid death toll? Man has a short memory has he forgotten his part in sending our boys to Iraq war for no good reason?? #war #selfinterest #liar #womd #iraq"
1252748937838108672,2020-04-21 23:59:56+00:00,"Florida’s total cases of people with known COVID-19 infection were at 27,869 tonight. That includes a total 356 in Polk County, where total hospitalizations are at 111."
1252748930586042368,2020-04-21 23:59:54+00:00,"If you could end Covid-19 by sacrificing a part of the world, which country would you choose and why Philippines?"
1252748922663116800,2020-04-21 23:59:52+00:00,I will continue to use covid as a reason to avoid hanging out w/ new people
1252748907081334787,2020-04-21 23:59:49+00:00,"Nysc has changed attendance from ""Present"" to "" Covid-19""...am i thinking too much or...?.. Let me just wait"
1252748903662989312,2020-04-21 23:59:48+00:00,"Taking a much needed break from social media for a little while. At times I feel like I need to step back and taking a break from reading everything COVID 19, yes it is important to be informed about what is going on regarding that."
1252748893454053380,2020-04-21 23:59:45+00:00,"#NCDC why are you not transparent about the Covid issue and you think innocent humans who doesn't have anything to eat will survive ?
Know that your Generation will taste out your inability to be transparent all in the name of billions of naira"
1252748892170584066,2020-04-21 23:59:45+00:00,"$SNAP offers daily user guidance, revenue growth until mid-April, but not typical guidance due to uncertainties related to COVID-19 outbreak"
1252748887649144845,2020-04-21 23:59:44+00:00,#SuenaAhora Spot07 - #Prevención #Covid19 #TalentoIndependiente  #QuedateEnCasa #Covid_19
1252748885576962048,2020-04-21 23:59:43+00:00,My coworker might have covid 😞
1252748883173584896,2020-04-21 23:59:43+00:00,"Ugh.  Deadliest day so far re: Covid-19 - 2715 new deaths so far (45,000+ total).  Crossed 800,000 cases nationwide.  #notreadytoreopen."
