id,date,tweet
1309643841918492674,2020-09-25 23:59:58+00:00,"Given the amount of time I've spent out of lockdown without incident, I'm inclined to think that I got COVID-19 in February and am now immune or am naturally immune or I've since been exposed to it and am asymptomatic. As you might imagine, I am disinclined to test it."
1309643812558581760,2020-09-25 23:59:51+00:00,Anyone know what shifts COVID is on next week
1309643806141304833,2020-09-25 23:59:50+00:00,I really hope Halloween doesn't get several fucked by covid
1309643799627431936,2020-09-25 23:59:48+00:00,This week actually keeps getting worse and worse...Now we wait for my covid tests results
1309643788021760001,2020-09-25 23:59:45+00:00,"What is everyone's take on why SO MANY people are asking for mail-in ballots? The COVID, or defiance against the imposter in the White House, or what???"
1309643780249665536,2020-09-25 23:59:43+00:00,"FACTS MATTER

50,000 new Covid cases today.
The USA is experiencing another Covid spike.

Trump talking about the riots and a rigged election are excuses to distract and deflect from the FACT that his Covid response has been a historic failure."
1309643779729571840,2020-09-25 23:59:43+00:00,"This pandemic has brought the worst out of most people to customer service representatives. I barely tolerated my job before covid, and then shit hit the fan when everyone's entitled ass decided they needed a service call and acted like they were the only ones on my list."
1309643773060591617,2020-09-25 23:59:42+00:00,At this point I'm waiting for Covid to kill colleges so I won't have to do any writing
1309643751770345472,2020-09-25 23:59:37+00:00,Sometimes I want covid just so it can shed some years off me
1309643743872446464,2020-09-25 23:59:35+00:00,how are reality &amp; game shows still airing like.. do they exist in a pseudo-reality where covid cant touch them or
1309643712427941890,2020-09-25 23:59:27+00:00,Y’all really THIS excited to go outside without a mask on like covid ain’t still killing folks?
1309643712373207040,2020-09-25 23:59:27+00:00,"I was thinking about some makeup I got for Christmas and was like. No. That must have been 2018, not 2019, because I thought I had them longer/did more looks before covid

Not possible when @holotaco only opened in 2019, got the palettes the same time as the polish"
1309643694690177033,2020-09-25 23:59:23+00:00,Pleas mostrr trump make them take caloroes off flaming cheetoes bags i dont want to think about that to much its covid
1309643691305336833,2020-09-25 23:59:22+00:00,we need to make some COVID-19 and mask faux pas in our social contract
1309643644257931264,2020-09-25 23:59:11+00:00,"The problem with people risking covid by attending a rally is that it doesn't just endanger them.

Not wearing a helmet is a choice. But if you don't wear a motorcycle helmet, you don't risk giving head injuries and worse to everyone you come in contact with."
1309643641661673474,2020-09-25 23:59:10+00:00,"""Sleepy"" @JoeBiden keeps replaying his ridiculous commercial about ""his response to COVID"" if he we're @POTU. I know the ""elevator doesn't reach the penthouse"" on old Joe, but he says ""I'd create rapid tests."" Well, had a test Friday &amp; it came back in 15 minutes! #4MoreYears"
1309643627191308289,2020-09-25 23:59:07+00:00,mais 3 casos de covid? this is fine
1309643613584801793,2020-09-25 23:59:04+00:00,"My view on the Covid/QALY debate. Discussion of QALYs obscures the key issues
1. Is there an alternative to current policies which would yield substantial economic benefits while limiting health costs to earlier deaths among old people?
2. If so, should we adopt such a policy?"
1309643581771198464,2020-09-25 23:58:56+00:00,Insh ⛔covid
1309643575362293760,2020-09-25 23:58:55+00:00,Can’t even do nothin i planned because the distance and “ covid “ situation this shit man 🤦🏿‍♂️🤦🏿‍♂️
1309643572107382784,2020-09-25 23:58:54+00:00,"If you are a parent, tell me what you want the most for your kids in a post-#COVID world? #parenting #consumergoods #traveling #wishlist #FoodForThought"
1309643569926463490,2020-09-25 23:58:53+00:00,"reply with a phrase that's being extremely overused during covid i'll go first ""things look a little different this year"""
1309643537168900096,2020-09-25 23:58:45+00:00,"When you know you need help, but Agoraphobia, and more so the pandemic is keeping me from going to the hospital. 
I dont wanna get covid, just because my depression is spiking"
1309643513173364738,2020-09-25 23:58:40+00:00,the amount of people i saw going to the trump newport news rally... yall are gonna get covid
1309643505158029312,2020-09-25 23:58:38+00:00,That covid test really fucked my head up. 🥴 Head still hurting.
1309643503341727744,2020-09-25 23:58:37+00:00,"So...wife is being forced to return to in-person clinical therapy visits at UCSD, starting Oct. 1st. 

Cheers to miss-management and probably getting COVID-19."
1309643500829511681,2020-09-25 23:58:37+00:00,This is for the left. How many people at the Tulsa rally came down with the Covid 19 virus?
1309643499969675264,2020-09-25 23:58:37+00:00,"The saddest part about covid is how it’s affecting people’s mental health , how people are losing their jobs &amp; how people are ending up in debt they won’t be able to get out of"
1309643460698189825,2020-09-25 23:58:27+00:00,"Do you really think America would have faired better with Democrats on covid, you anti-mask, pool party, tinder horny douchebags?"
1309643458391531520,2020-09-25 23:58:27+00:00,trying to decide who to hug first post covid life 🙇🏽‍♀️
1309643439290462208,2020-09-25 23:58:22+00:00,Once covid is over and done with y’all can see me and my bestie turn up in NYC 🙂
1309643435750707201,2020-09-25 23:58:21+00:00,Fucking COVID. Because of this I have my son and DIL living in my frog. This is also where my router is. They keep blocking it with clothing (lights bug them) and now a TV. And it’s fucking disgusting in that room. I just let off a rage fest of epic proportions.
1309643432567148545,2020-09-25 23:58:20+00:00,I keep reading that children (3-11) don’t become ill the same as adults with COVID-19 but may be asymptomatic... can anyone tell me what are the risks that they can infect myself and my colleagues in school?
1309643428922355717,2020-09-25 23:58:20+00:00,"Age is killing me.  In 2015 I used to run 10-15 miles at once no problem, flat bench 350 pounds!  Now, flat bench down to 250 and I only do 5-8 mile runs.  COVID is testing the mental fortitude and resiliency in 2020!  Always. Exhausted.  Stay strong everyone! 👊🏻👊🏻"
1309643427148001281,2020-09-25 23:58:19+00:00,"La could open up more non essential businesses soon under the contingency that we keep our COVID numbers under control, so quedense en sus pinches casas...plis :)"
1309643366058135555,2020-09-25 23:58:05+00:00,"Due to America’s response to COVID, I formally suggest withdrawing ourselves from the zombie apocalypse
                             thank you :)"
1309643349356240896,2020-09-25 23:58:01+00:00,We are in the middle of the Stanley “CoVid” Cup finals...Join me tonight on @IESportsRadio @NeutralZoneIESR as I talk predictions and heartbreaks as game 4 between the Dallas Stars and Tampa Bay Lightning! Going down tonight 7pm PST #GoStars
1309643329328607232,2020-09-25 23:57:56+00:00,Covid testing gives u the virus ijs
1309643328359718918,2020-09-25 23:57:56+00:00,10 years. 10 years since I’ve had a proper birthday. Covid had to go and ruin this one too.
1309643319853678592,2020-09-25 23:57:54+00:00,A chad resistant covid is not what we need when everyone goes back home 💀💀💀
1309643312882683904,2020-09-25 23:57:52+00:00,The Judge was sympathetic of COVID-19 &amp; released some of our loved ones for medical reasons in the bond hearing. There are some judges in PG's County Court that are of color who could careless about medical health issues and age of my people in that jail. What is MLK thinking...
1309643270276952065,2020-09-25 23:57:42+00:00,I lost my dad this year to cancer. I couldn’t be there because of COVID. Now my mom just called saying she has cancer. I can’t be their either. 2020 sucks.
1309643238089859072,2020-09-25 23:57:34+00:00,Ryerson students are prepared for COVID because our lungs have been breathing in Gould Street fumes for 3+ years
1309643236571578368,2020-09-25 23:57:34+00:00,"An overlooked part of COVID shutting down life as we knew it is that my Spotify wrapped is gonna be so whack at the end of the year. 

I just sit there refreshing indeed dot com and listen to the most random shit on earth."
1309643208796897280,2020-09-25 23:57:27+00:00,"An app that doesn't work, testing facilities overloaded ... false promises, on social justice, covid ... 

Anyone not wedded to a naive notion of 'Englishness' or its equation with honesty has been alive to this horror for decades.

Your government is scum.
Get them out."
1309643190874468352,2020-09-25 23:57:23+00:00,Lmao might be taking apps for a new covid bf soon
1309643186827132929,2020-09-25 23:57:22+00:00,"Dr. Fauci warns the worst public health crisis in our lifetime is not what we are going through now, but what is coming in the fall and winter. Keep your laser focus on staying safe, masking up,  preparing for #covid winter. Stay strong. Stay well. Only 1st🦵of a marathon."
1309643179784720384,2020-09-25 23:57:20+00:00,"If you have a loved one in a nursing home or you are in a nursing home during COVID,  I see you. This is really hard."
1309643160893755394,2020-09-25 23:57:16+00:00,"probably the only good thing from covid is people don’t have to ask to be in the room when i give birth, cause they can’t 😌hehe"
1309643143105699845,2020-09-25 23:57:11+00:00,This COVID catfish is hilarious bro said “ion understand why y’all not THANKING me”😂💀
1309643109538521088,2020-09-25 23:57:03+00:00,Just saw some airports in Europe using Covid-sniffing dogs. Wondering if this puts the pups in danger of contracting the virus?
1309643099610775561,2020-09-25 23:57:01+00:00,COVID-19 happening solely for the reason to show how dumb the people that we vote in charge of America are.  let’s change that 🙃
1309643090265661440,2020-09-25 23:56:59+00:00,"I hate to say this ..however ...
With the current inefficiency in the Govt...I DO NOT SUPPORT ANY CR OR BUDGET GOING FORWARD! ALL OUR TAXPAYING DOLLARS ARE PAYING FOR RIGHT NOW IS 45 RE-ELECTION CAMPAIGN ...NO-ONE IS IN THE WH TRYING TO GET A HANDLE IN COVID!  SHUT IT DOWN NOW!"
1309643085417082882,2020-09-25 23:56:58+00:00,"Scott Morrison to tell United Nations if Australia finds Covid vaccine 'we will share it'

More spin and BS from Slomo. IF being the operative word. He has done nothing to stop the progress of COVID. He is more interested in his donors $   RDM"
1309643045688795138,2020-09-25 23:56:48+00:00,"Closing in on kickoff between Coronado and Frenship at Lowrey Field. The season opener is always anticipated, especially in this year of COVID. But this one has even a little more juice. First meeting since 2015.

@HubCityPrepsLBK"
1309643042152882177,2020-09-25 23:56:47+00:00,"Since October's almost upon us, it's time for my favorite October activity: suggesting costumes!

Fun Halloween Costume Idea: 

The person who stays at home and doesn't potentially catch/spread COVID."
1309643030056624134,2020-09-25 23:56:45+00:00,"To the creators of covid-19, when will I be able to taste my food again?"
