id,date,tweet
1338272484475482115,2020-12-13 23:59:58+00:00,Covid has fuck all on my hangover this day! Game over 🥴🤮
1338272473486413826,2020-12-13 23:59:56+00:00,God has been so great to me and my family. All my family members fully recovered from COVID and my cousin recovered from being shoot😩
1338272473423306754,2020-12-13 23:59:56+00:00,"also the covid vaccine is diff than all of the ones we’ve had before, mRna is injected for ur body to encode that specific protein to fight against covid and triggers an immune response so that when u DO get infected, the symptoms are way less severe"
1338272465621929986,2020-12-13 23:59:54+00:00,"Found out a guy in our (online) D&amp;D group has been exposed to COVID at work

He accidentally left his mic on while he told his pre-adolescent daughter, who couldn't really process it in the moment

I hate life"
1338272460504846337,2020-12-13 23:59:53+00:00,It would be very easy to pass COVID relief but GOP members like Loeffler &amp; Perdue are preventing it because they think it’s too much money for regular people and they want corporations to be immune from COVID lawsuits at the same time the GOP lost 59 lawsuits attacking democracy.
1338272455123722240,2020-12-13 23:59:51+00:00,"As someone who was recently laid off (thanks Covid!), “curl up in a ball and eat Christmas cookies until I burst” seems like a totally acceptable and relatable Christmas plan. #ChristmasSheWrote"
1338272443820019720,2020-12-13 23:59:49+00:00,"Hello everyone😊 I hope you've had a great weekend. I wanted to comment on my last retweet. Restrictions to slow the spread of COVID-19 have loosened in Nebraska. However, that doesn't mean we shouldn't still follow the COVID-19 guidelines. COVID-19 is still very much a risk."
1338272427437121537,2020-12-13 23:59:45+00:00,My husband tested Covid+ on Fri. He’s isolated upstairs. My test Fri was negative. I’m testing again w/kids on Tues. My respiratory system is compromised. My chest is aching &amp; tight so my Dr. prescribed a Z-pack &amp; Prednisone so my lungs stay strong. 🥺 I’m scared.
1338272426698952704,2020-12-13 23:59:45+00:00,i miss my grandma man.  fuck covid 19
1338272425595740161,2020-12-13 23:59:44+00:00,"- - - Mar-A-Lago membership cost is about to quadruple, but it will include a covid vaccination for your entire family."
1338272421820813312,2020-12-13 23:59:43+00:00,"This #COVID-19 is stuff is always just a few more months, just a few more months."
1338272412799012864,2020-12-13 23:59:41+00:00,"So during #covid19 #pandemic I’ve seen every attempt at ‘Covid proofing’ businesses- floor markers, drop sheet plastic, plexiglass guards, dining tents, sanitizer machines etc etc but still not one air purifier retrofit- wouldn’t it be easier and more beneficial to clean/move air"
1338272412748673025,2020-12-13 23:59:41+00:00,"So toady for my covid experience I woke up late, and experienced mild pain nothing to bad, and just now all of a sudden I am beyond freezing. I'm not supposed to lay down all day but I might have to today, I'm am so cold dude."
1338272409980432387,2020-12-13 23:59:41+00:00,#AskBlakeShelton 🔥 Can I get an invite to the wedding since Maroon 5 will be playing????  I missed your concert in Omaha and M5s in August due to Covid.
1338272409145597954,2020-12-13 23:59:40+00:00,Everyone in the WH is getting Vaccine and Pardons... #vaccine #Hypocrisy #TrumpIsPathetic #45TransitionToPrison #Covid_19
1338272405693743104,2020-12-13 23:59:40+00:00,"TW death 
.
.
.
.
.
The fact that I’ve lost 4 family members in the span of a month is so wild to me. And two of them died of covid. I absolutely hate it here"
1338272404783685633,2020-12-13 23:59:39+00:00,ummmmm why does my siblings’ bus driver have covid but they aren’t being required to quarantine???
1338272398286655488,2020-12-13 23:59:38+00:00,Should #trump be carved in Mt. Rushmore.?🇵🇷#Utah #COVID #internet #Apple🍏 #Microsoft #LGBTQ #StayAtHome #MAGA2024 #LGBT #USA #trump2024 #leadership #makemoney #History🤷‍♂️
1338272377235496962,2020-12-13 23:59:33+00:00,Just sitting here reflecting and this COVID-19 has really changed our world and things are going to get worse b4 they get better🙏🏾🙏🏾
1338272376132349953,2020-12-13 23:59:33+00:00,"Got tested positive for covid as did a lot of my family TT We are all sick but getting better but this virus really isn’t t a joke. It’s very much real and it has affected so many ppl around the world

Please take care of yourselves and make sure to stay safe💜"
1338272370986000387,2020-12-13 23:59:31+00:00,I see so many people in NYC rn hovering over that Rockefeller tree.....my covid anxiety could never lmfaooooo
1338272360051380226,2020-12-13 23:59:29+00:00,Is it lost on anyone that the same White House Staff members who showed complete disregard for any COVID 19 precautions are the same assholes who will be given the vaccine first? Can't wait until you people are out the door!
1338272342569607168,2020-12-13 23:59:25+00:00,Negative covid test. I would celebrate but my anxiety over having to even go get tested has turned me into a blob of jelly.
1338272341055348736,2020-12-13 23:59:24+00:00,"While volunteering at a food bank today I got into an argument with someone who was judging a family that came in for food, but drove a luxury car.

My response:

I Drive a BMW, and I receive food stamps. Being a musician I lost EVERYTHING because of covid. Don't assume anything."
