id,date,tweet
1330662341403348993,2020-11-22 23:59:59+00:00,Covid is a bitch but we can’t blame ALL our problems on the pandemic 💀
1330662336055611399,2020-11-22 23:59:58+00:00,this is very random but just a reminder PLEASE TAKE COVID SERIOUSLY AND WEAR A MASK! i almost lost a family member to this virus and i my heart goes out to anyone who has lost someone! we’re all in this together guys and im here for anyone who needs to talk/vent
1330662329789407232,2020-11-22 23:59:56+00:00,imagine catching covid because you wanted to eat that dry ass turkey with your musty ass extended family bro wtf
1330662317076385793,2020-11-22 23:59:53+00:00,"covid literally rescued cas from spending eternity in the empty. 
I can't.😂😭😭"
1330662316669603841,2020-11-22 23:59:53+00:00,Wish covid would fuck off
1330662316522790919,2020-11-22 23:59:53+00:00,Yikes. Two people at my job tested positive for the covid-. Oof.
1330662310302638083,2020-11-22 23:59:51+00:00,Negative covid test 🙌
1330662309866467328,2020-11-22 23:59:51+00:00,Is Long covid the new M.E?
1330662300789903361,2020-11-22 23:59:49+00:00,Nurses have been going above &amp; beyond for their covid patients. They don’t get enough recognition. ❤️
1330662293949001729,2020-11-22 23:59:48+00:00,misha said that cas had a different ending before covid.. JLKHJLJKL I NEED TO KNOW WHAT IT WAS
1330662293114327040,2020-11-22 23:59:47+00:00,My wife is a dm for a third party wireless company and her busiest store is closing down for 7 days because of covid and her goals will not be readjusted which mean she couple possibly lose a couple thousand dollars in commission smh 🤦🏾‍♂️
1330662285979901953,2020-11-22 23:59:46+00:00,“i don’t want to get the covid vaccine bc i don’t want to be microchipped by the government!!” you have a fitbit
1330662281802289154,2020-11-22 23:59:45+00:00,"Every single regional final was played today. In a season riddled with COVID cancellations, the fact that the girls soccer season was able to get to this point is amazing. 27 champs crowned already. 2 more to come in the next hour #njsoccer @NJSIAA"
1330662280694992897,2020-11-22 23:59:44+00:00,Me and the work bros got sent home due to the COVID symptoms I don’t feel nothing tho 🤷🏽‍♂️
1330662276995670017,2020-11-22 23:59:44+00:00,"LA county had a record 5000 new Covid cases in ONE day and they’re still hosting the #AMAs, but I’m being told I can’t have Thanksgiving with my family??? What in the what???"
1330662265222119425,2020-11-22 23:59:41+00:00,I wonder what it’s like to live in a state that doesn’t worry about covid cases all the time .... do y’all just live your life still or what?
1330662257899003907,2020-11-22 23:59:39+00:00,"This week I am thankful for covid free health so far, and for Dolly Parton’s and Tyler Perry’s generous gifts to help folks in need and our vaccine readiness. National treasures time and time again!"
1330662254077825024,2020-11-22 23:59:38+00:00,The United States is averaging one COVID-19 death every minute. #StopGolfingAndConcede #COVID19
1330662243424464897,2020-11-22 23:59:35+00:00,"Alberta records ANOTHER record daily high of Covid cases today with 1,584...higher than both Ontario and Quebec. It is out of control and @jkenney is hiding somewhere. No comment no action. Alberta is leaderless. #COVID19AB"
1330662234343698434,2020-11-22 23:59:33+00:00,if my cousin gives my grandma COVID because she can’t stop going to bars and fucking VEGAS i’m going to lose my mind
1330662233874034688,2020-11-22 23:59:33+00:00,"I dropped some Costco groceries off at my sister’s doorstep for thanksgiving this afternoon. My 76-yo stroke-patient mom lives with her. Sister came out maskless, &amp; when I backed off she mocked me &amp; said I needed to stop living in fear, that it’s fine &amp; no one has COVID. Cont’d.."
1330662230652825600,2020-11-22 23:59:32+00:00,"Imagine the kids in low-income families whose parents will be telling them Santa can’t come this year because of COVID. If you got the dough to spare to do so, donate something, even if it’s small, as this would be the year to do it."
1330662218745204736,2020-11-22 23:59:30+00:00,"Dabo just doesn’t get it. Never has, never will. Honesty am surprised some kids go to play for him with some of the comments he’s made. Imagine going to a home to recruit where a love one died from Covid lol. #Dabo"
1330662214525546496,2020-11-22 23:59:29+00:00,"We can so this, without spreading it I think. Lots of fresh air. Know that only 1 in a thousand people you meet will have it.Only 1 in a 10 that are sick and feverish or coughing will have covid. 10 days of spreading-through-your-mask and feeling great.DOable"
1330662185199079424,2020-11-22 23:59:22+00:00,I showed them what it was meant to have Covid and the precautions we’d take if any of us caught it &amp; it was a lesson well learned
1330662178383335428,2020-11-22 23:59:20+00:00,covid pussy really do taste like nothing
1330662173950046209,2020-11-22 23:59:19+00:00,covid has really ruined my life and i can’t wait til this shit is over
1330662152991105027,2020-11-22 23:59:14+00:00,Can’t front I’m fake surprised I still haven’t gotten covid.
1330662149455278080,2020-11-22 23:59:13+00:00,If only there was a way to slow the spread of Covid-19. 🙃
1330662122167078913,2020-11-22 23:59:07+00:00,"Y’all are REALLY out here “praying” for everyone with COVID but won’t wear a mask? 

Prayer without action is just noise."
1330662117503082498,2020-11-22 23:59:05+00:00,I applied to work at a nursing home in February and I had no idea that by November I would be working through a Covid outbreak and watching my residents test positive everyday. Please pray for us if you can
1330662100386025473,2020-11-22 23:59:01+00:00,those outdoor dining huts need to STOP. not because of covid I don’t care about that. but because if people want to eat outdoors in december they should have to move to LA.
1330662095038390275,2020-11-22 23:59:00+00:00,"Well, today is so grim: 4,514 new cases in North Carolina, a record high

Please @RoyCooperNC &amp; @SecMandyCohen, I am on my knees begging you: ACT NOW.

What are you waiting for? More cases, suffering, deaths, long COVID? That is unconscionable.

WE. NEED. A. CIRCUIT. BREAKER. NOW"
1330662088054874114,2020-11-22 23:58:58+00:00,COVID-19 could fucking suck my dick. Take it as disrespectful as possible
1330662086188347392,2020-11-22 23:58:58+00:00,"Me: We should go on a cruise after covid, we’re gold members on Carnival you know...

K: Please. Thats like being platinum at the trailer park...🤦‍♂️"
1330662072334643200,2020-11-22 23:58:55+00:00,"Nothing confuses me more than a Trump supporter who is scared shitless of COVID-19 ...

Not saying the virus isn’t scary but how are you gonna be so paranoid 24/7 &amp; support the “man” who denies the severity of it &amp; poorly managed the pandemic."
1330662070182944775,2020-11-22 23:58:54+00:00,"Just had a virtual birthday party for my family because COVID and they let me DJ some music 🥺 

Seeing them made my heart melt, it sucks that you can’t hug someone to wish them happy birthday....

Please social distance, wear a fucking mask, and/or stay home if you can 😷"
1330662062729670658,2020-11-22 23:58:52+00:00,has someone made the “MOM: we have _____ at home” meme with the Moderna and Pfizer COVID-19 vaccines
1330662062612230144,2020-11-22 23:58:52+00:00,Sitting in my room thinking about how March is about to be one ass of a month AGAIN because of COVID.. birthday will be ruined again.. no surprise there
1330662057176424452,2020-11-22 23:58:51+00:00,"Kirk Cousins. Yall may remember him as one of those ""covid isn't a big deal"" idiots from the off-season."
1330662053451878400,2020-11-22 23:58:50+00:00,IS THE USPS DELIVERING COVID?
1330662043351994369,2020-11-22 23:58:48+00:00,For months I have been trying to figure out if there was a way to get #GovernorStitt to exercise the COVID-19 leadership Oklahoma needs. He needs to read #WayneGreene’s column in the Tulsa World 11/22/2020. Ideology is not the answer. Common sense and humility are.
1330662037706436608,2020-11-22 23:58:46+00:00,"My favorite thing is seeing rep*blicans talking bout: WhY hAsN’t BiDeN gOtTeN CoViD? 
Like ????? Really the guy that wears his mask and listens to scientists hasn’t gotten the virus???? WILD"
1330662036754337797,2020-11-22 23:58:46+00:00,Not upset at all that my Covid contact tracing at work made a mistake with me this week and the delay it took for me to get tested and come back negative made me not able to go to this Indy GB game I was planning to go to.... not upset about it at all
1330662022170742786,2020-11-22 23:58:43+00:00,"TONIGHT: I'll be on @NextRevFNC with @SteveHiltonx to discuss the growing division amongst Democrats as progressives pull the party toward the far left, liberal elected officials breaking their own COVID restrictions, and more. TUNE IN to @FoxNews at 9:00pm ET/8:00pm CT"
1330662021956681729,2020-11-22 23:58:43+00:00,I have a Billy #TeKahika piece coming out tomorrow on Newsroom. Watch this space. Covid conspiracies unveiled.
1330662021822640129,2020-11-22 23:58:43+00:00,Fuck Covid I wanna socialize and spread the brand
1330662018609803268,2020-11-22 23:58:42+00:00,Does anybody know someone PERSONALLY that got covid? I don't.  Cause it's always the famous people and politicians. Starting to really question the legitimacy of this fucking virus.
1330662018416746496,2020-11-22 23:58:42+00:00,If you’re wondering why Covid hasn’t stopped spreading just look at last nights Snapchat stories 🥴🤦🏽
1330662017255010304,2020-11-22 23:58:42+00:00,remember when bobby said he beat covid just so he could vote for trump and now that's somehow not the most embarrassing thing a coach from the ACC has said
1330662008857903105,2020-11-22 23:58:40+00:00,"Hey @DnCityCouncil : the library folks sent out a survey along the lines ""how did we do during the lockdown and Covid-levels"". What are the chances of aquatic services doing one like this?

I think it'd be a good idea."
1330662005120884737,2020-11-22 23:58:39+00:00,COVID is a real threat and for so many of y’all it’s going to take your mom or boyfriend or in law literally dying for you to take it seriously statistics aren’t enough nationwide grieving isn’t enough I want out of this country I am sad
1330661992135348228,2020-11-22 23:58:36+00:00,"United States population
330,622,099
US Covid deaths
260,402
.00078%

New York population
19,453,000
NY Covid deaths
33,767
.0017%

If you blame trump, and I do not, you have to then also blame Cuomo 
Cuomo is responsible for a higher percentage of Covid deaths

Math"
1330661991132909573,2020-11-22 23:58:35+00:00,If you travel for Thanksgiving I won’t give a fuck when you get COVID or give it to your family
1330661981318045697,2020-11-22 23:58:33+00:00,My mom has to work with people who have covid(she's a housekeeper at a hospital) and get fully covered so she doesn't get sick . And she doesn't complain because its her job and it provides for us . So stop complaining about not going to your friends house because guess what
1330661966004666368,2020-11-22 23:58:29+00:00,PFIZER COVID VACCINE COULD GET UK GREEN LIGHT BY END OF WEEK- THE TELEGRAPH
1330661964390027272,2020-11-22 23:58:29+00:00,Ever since my uncle died from covid &amp; my dad also had it hell naaa i’m not tryna be around people or travel or go out to eat or party! Y’all taking this covid shit so lightly until you or a loved one catches it.
1330661963202928640,2020-11-22 23:58:29+00:00,One of my friends said she isn’t feeling right so she got a covid test scheduled. Ok we work together so ik it’s the wkend &amp; taking time off for this test.. yet every time I see her story she’s at a restaurant with different ppl! I’m just 🥴😠 wtf is up
1330661955015749635,2020-11-22 23:58:27+00:00,They day everyone COVID vaccinated is the day we gonna partyyyy
1330661953812000770,2020-11-22 23:58:26+00:00,"So proud of the boys. Making a real statement tonight that no amount of injuries or ahem positive covid tests will stop our drive to retain our title.

#LFC
#YNWA
#GoingFor20"
1330661948053098496,2020-11-22 23:58:25+00:00,"Nathan Riddle; Nathan’s Barber Shop, “The worst part is our local govt. telling us we’re shut down, with absolutely zero clarity on how or when we will receive any assistance.” THAT WAS APRIL 14. Gov. @jaredpolis just shut down CO again, with NO plan for SMB's. #Leadership #COVID"
1330661946673205251,2020-11-22 23:58:25+00:00,"My birthday is Tuesday and I have the day off but my wife is working and my kids are schooling and they are all doing those things from home and I can’t go anywhere because Covid so happy birthday to me, I’ll just be sitting quietly in a corner."
1330661944399851523,2020-11-22 23:58:24+00:00,I hate Andrew Cuomo with such a passion it’s amazing. He’s definitely taken the top spot in my least favorite politicians power rankings. Let’s blame people for covid but also still have 4 hours waits for tests.
