id,date,tweet
1295873100723232776,2020-08-18 23:59:58+00:00,"So me &amp; my mom were talking &amp; somehow the name of the Cruise ship with the people who had COVID-19 came up and we both couldn’t think of it, but I knew it was something kinda ghetto &amp; hilarious (i remem. laughing to myself about it at one point) ..."
1295873094502973440,2020-08-18 23:59:56+00:00,8:00 pm and all is well with my nightly (every night)temperature beginning to creep up! Starts at 99 and ends at 99.9. Sounds like a Covid conspiracy!
1295873090535079936,2020-08-18 23:59:55+00:00,With my kids I’m not risking it with this COVID shit🤷🏾‍♂️ better safe than sorry! #SorryNotSorry
1295873087146164227,2020-08-18 23:59:54+00:00,if only daniel bedingfield wrote and released “gonna get thru this” in the era of covid
1295873085644644354,2020-08-18 23:59:54+00:00,"Benghazi: 4 deaths 

GOP: 8 investigations and endless outrage aimed at the Democrats. 

COVID-19: 173,900 deaths

Trump (GOP Leader): “It is what it is”

No GOP investigations. No GOP outrage."
1295873061359681536,2020-08-18 23:59:48+00:00,#Leronlimab by @CytoDyn has completed a phase 2 trial for covid and is the only drug to have showing statistically significant results. The results are have been in review for the past 5 days already. It is imperative that it be used for emergency use
1295873060252323842,2020-08-18 23:59:48+00:00,All these NC schools getting clusters of COVID 😭 I really hope UNCG don’t end up like that
1295873045136052224,2020-08-18 23:59:44+00:00,"Leader of CDC tapping microphone Ahem. Hello. I will make this brief. The cure for covid, and we are not sure why, is to Hoover up a bunch of coke at least an 8 ball and then drink exactly 14 miller high lifes. It literally erases the virus from your lungs. We don’t get it either"
1295873033769562113,2020-08-18 23:59:42+00:00,This lady who lost her father to COVID and who spoke last night at the #DemConvention is awesome. #TheReidOut
1295873021677207552,2020-08-18 23:59:39+00:00,Wow! @kdurquiza did Az proud w her stark words about lack of coordinated leadership allowing more to suffer from COVID-19 @thereidout 🌵💙🙏 bless your whole family
1295873007395704833,2020-08-18 23:59:35+00:00,"One of the profound effect of COVID is not the social distance. The big revelation is we have enough bandwidth  for high-quality video zoom meetings and everyone can work remotely.  #COVID19 will pass eventually, bandwidth only will get better.  Forget we'll be back to the office"
1295873004052905984,2020-08-18 23:59:34+00:00,Bullying the fam to get Covid tested
1295872987690926085,2020-08-18 23:59:31+00:00,"US a country who lost over 170,000 people to covid-19 pandemic is holding an election. 
#Ethiopia on the other hand  postponed an election indefinitely with less infection rate and death in comparison. 
#coronavirus politics @PMEthiopia #TigrayElection2020"
1295872982020128768,2020-08-18 23:59:29+00:00,"""What do you call a person who runs towards danger to save others? Who is undaunted by disease, famine, drought, floods, earthquakes, tsunamis, locusts, conflict zones—and now the COVID-19 pandemic?

Would you call that person a hero?
We would, too.""
#WorldHumanitarianDay"
1295872979918872576,2020-08-18 23:59:29+00:00,"UNC Chapel Hill had to do it, but closing down dorms a week into classes is not going to prevent increased COVID spread in college towns"
1295872977347719172,2020-08-18 23:59:28+00:00,"Dang, if you sit quiet enough in the room at the clinic you get to hear all of the drama/tea. Donna's man is being lazy at home? Larry has Covid? Erika is having an affair? Even got to hear some shit talking about a client before calling them hahaha"
1295872977020608514,2020-08-18 23:59:28+00:00,Covid hitting close to home and I’m really not ok.😭
1295872957135441920,2020-08-18 23:59:23+00:00,"You can add ""COVID"" to the list of words he says weirdly 😆
#covert #covet #covit"
1295872953918382081,2020-08-18 23:59:23+00:00,The Ministry of Health reported 12 additional COVID-19 recoveries today.
1295872949380100099,2020-08-18 23:59:21+00:00,Still haven’t got COVID 19 even a global pandemic doesn’t want me
1295872940282490881,2020-08-18 23:59:19+00:00,"Level 2 Covid restrictions are odd. The gym bottle re-filler is closed.

The sign directs people to fill bottles using the tap in the bathroom.  I’m pretty sure you’d catch something worst from that."
1295872935786414082,2020-08-18 23:59:18+00:00,"BOINC Node Rosetta@home Stats

Pi Lab Total Credits: 50,916.93
Pi Lab Average Credits: 590.10

Fold For Covid Total Credits: 110,159,465.84
Fold For Covid Average Credits: 653,706.12

Powered by: Node-Red &amp; BOINC

#pilab #raspberrypi #nodered #boinc"
1295872926021976067,2020-08-18 23:59:16+00:00,"""What do you call a person who runs towards danger to save others? Who is undaunted by disease, famine, drought, floods, earthquakes, tsunamis, locusts, conflict zones—and now the COVID-19 pandemic?

Would you call that person a hero?
We would, too.""
#WorldHumanitarianDay"
1295872921693347846,2020-08-18 23:59:15+00:00,"LRT since when was Chinese people *checks notes* having fun shocking?

They kicked COVID's ass and now they get to EDM."
1295872905415450624,2020-08-18 23:59:11+00:00,So Carlos Martinez was hospitalized with Covid? #stlcards
1295872904689721344,2020-08-18 23:59:11+00:00,"I am no anti vaxer but not interested in #COVID19 vaccine. PM said 3AW he would make it as mandatory as possible, the flu vaccine is not (not once had a shot &amp; never get the flu), why mandate covid? The vaccine is rushed &amp; would prefer to wait 12mths at least.
How do others feel?"
1295872900361158657,2020-08-18 23:59:10+00:00,taking off ur mask for the covid test but the nurse is stunned by ur natural beauty 🥺
1295872883391176704,2020-08-18 23:59:06+00:00,I should be going to the Crüe concert this weekend but thx covid
1295872878118928385,2020-08-18 23:59:04+00:00,"I’m not even really all that surprised my dad thinks Covid is that much of a problem after all he did literally also say that climate change isn’t real
How the fuck did I deal with him all these years"
1295872834099585024,2020-08-18 23:58:54+00:00,"RE: Our movie: ""VInyl Nation"" we're partnering w/ indy movie theaters/record stores/radio stations and live music venues splitting ticket proceeds 50/50. We wanna raise serious money for the music ecosystem decimated by COVID-19. Whom would you like us to raise some cash for?"
1295872833134964738,2020-08-18 23:58:54+00:00,today i went on a starbucks run the first day of my new job and i was wearing scrubs and someone literally tapped me and goes “are those scrubs? how do you feel ab this covid situation” and i had to tell this man i am not a doctor i just work at a doctors office
1295872830572306435,2020-08-18 23:58:53+00:00,"The Ministry of Health said yesterday 32 COVID-19 cases were hospitalized. 

Today, it said 78 were hospitalized."
1295872829649543168,2020-08-18 23:58:53+00:00,"In the end, brutal lockdowns in the USA will cause more damage than Covid-19. The economical fall out will kill more people in the long run. More suicides, lower quality food, and the 24/7 scaremongering will leave a generation with serious mental problems."
1295872816236158977,2020-08-18 23:58:50+00:00,"🦠 = real 

Wear your 😷 

Quit tweeting videos with violent rhetoric from anti maskers/Covid deniers.

You should be the example of leadership not perpetuating bs and negativity."
1295872799924338688,2020-08-18 23:58:46+00:00,If GEORGE FLOYD was NOT killed and he only died within the context of discipline or fired BUT FOR a pandemic where Minneapolis was double duty pep rally before and during first wave of Covid so export virus and revolution on account of America's inability to intervene DHS MASKED?
1295872789879160832,2020-08-18 23:58:43+00:00,okwe covid free setting with iSoprano
1295872789522636808,2020-08-18 23:58:43+00:00,Somebody said COVID lasting longer than a Honda Accord and.......lmao 😂
1295872784787279877,2020-08-18 23:58:42+00:00,Here’s my Covid Take: Too few people have considered zombie fiction with the seriousness that it deserves.
1295872770010681351,2020-08-18 23:58:39+00:00,PEOPLE BLAME ANY LITTLE THING ON COVID-19! LIKE EVERY LIFE INCONVENIENCE AT THIS POINT IS COVID-19 FAULT! 🙄
1295872769234808835,2020-08-18 23:58:38+00:00,"For those (in the Chicago area) who might be curious, got Covid test results in about 34 hours. Test at 10am yesterday, results at 6:45pm today. Those horror stories of several days, or more, for results blow my mind. We’re still the laughing stock of the world. #VoteBlue"
1295872757746421761,2020-08-18 23:58:36+00:00,"The countdown is on for the @kidsmentalhlth Twitter Chat at 8 p.m. to talk about family, children/youth with mental health issues, COVID, and return to schools.  #kidscantwait"
1295872739060772864,2020-08-18 23:58:31+00:00,"Thing is they could push protest and tie it with breonna taylor movement,  israel military training of us police,  broken windows policing , racial justice on medicare for all to covid 19. But you need 6 months to prepare and blind side your enemies."
1295872738826092551,2020-08-18 23:58:31+00:00,I don’t understand why people will bash any possible remedy to COVID-19. It is like they don’t want to find a cure.
1295872715468034049,2020-08-18 23:58:26+00:00,My patient beat covid today 🥳
1295872691770134531,2020-08-18 23:58:20+00:00,Newflash: #COVID is actually killing people with pre-existing conditions by the thousands DAILY in our country.  Listening to Trump is NOT a pre-existing condition.  Saying it is is ABLEISM.  I'm sorry your dad died. I'm sorry you are hurting.  Still not okay. #DNC2020
1295872673164275716,2020-08-18 23:58:16+00:00,So I had a guest this morning tell me COVID-19 will disappear after November 3rd and that it is all about George Soros and Bill Gates wanting to implant microchips in us. Scary that these people are allowed to drive much less vote.#COVID19
