id,date,tweet
1345157842777624576,2021-01-01 23:59:56+00:00,guys my educator is officially on maternity leave and i missed her last day cause of getting exposed to covid but she just said once i’m back she wants to come in for a haircut w me before she has the baby 🥺 she’s the best i love her 🥺
1345157828219170817,2021-01-01 23:59:52+00:00,"How did we go from ""Let's #clapforcarers"" during the first wave of the pandemic to ""COVID is a hoax"" during the second and significantly worse wave? How did we go from making the nation proud to part of a (worldwide?) conspiracy? This makes me so sad. So disappointed."
1345157824947646464,2021-01-01 23:59:51+00:00,RIP my uncle Shane 🥺 lost his fight with Covid 💔
1345157806257827843,2021-01-01 23:59:47+00:00,"Look I hope no person gets covid but hearing the word ""pandemic"" makes my ears bleed"
1345157802944307202,2021-01-01 23:59:46+00:00,Chandler Hutchison tested positive for COVID-19.
1345157800742289415,2021-01-01 23:59:46+00:00,Ok it’s 2021 now Covid Can leave now 👋🏾👋🏾🤨
1345157796518531073,2021-01-01 23:59:45+00:00,"We got through 19,000 covid tests in the lab today. And that’s only the time I was there which was half a day. There’s a shit load of us out there pls stay the fuck home!!!"
1345157795906166785,2021-01-01 23:59:45+00:00,I tried to watch the @ABC covid coverage in the break between VIC and NSW press conferences and it is so bad it’s literally the worst of Oz media and covid soothsayer Twitters come together.
1345157790252339201,2021-01-01 23:59:43+00:00,Wonder what all the people are thinking when it’s the first day in 2021 and we’re still in the same shit we was in literally last year? Everyone hyped for 2021 as if covid has just vanished
1345157766252437506,2021-01-01 23:59:37+00:00,covid be gone by june covid be gone by june 🙏🙏🙏
1345157761642819584,2021-01-01 23:59:36+00:00,"""Well there goes our donuts"" - me looking at the mornings COVID numbers."
1345157759537274880,2021-01-01 23:59:36+00:00,I’m going to say the unpopular: If HCW decline the Covid Vax they are afraid. Demonizing them and saying they should be fired or are stupid is NOT productive. Some one should talk to them and hear their concerns. Twitter is mean. #empathy #covid19
1345157751299829763,2021-01-01 23:59:34+00:00,d way my agoraphobia will k*ll me b4 covid does 😩😭 PLEASSEEE
1345157748594532355,2021-01-01 23:59:33+00:00,"Well, it's 2021. Feels odd to say 'Happy New Year' given what we've all gone through and continue to have to deal with re COVID-19. So I hope that everyone will have a *much* better 2021 ❤️🌈 #StaySafe #WearAMask"
1345157745536688130,2021-01-01 23:59:33+00:00,"20,000 COVID-19 cases in LA just today!!! So I do not think I am going to the drive-in tonight. Sorry guys. Will watch TV here at home."
1345157727438430208,2021-01-01 23:59:28+00:00,"Britain is the biggest Covid-19 disaster in Europe because it’s the place where neoliberalism progressed furthest. 

For decades, state capacity has been systematically dismantled – between 1980 and 1996 it alone accounted for 40% of all privatisations in the OECD."
1345157724988956674,2021-01-01 23:59:28+00:00,"I think my resolutions last year were get a new job, move west, and get a tattoo. 0/3, well maybe .5/3.
This year? Well income is gonna be a point of emphasis and anything else depends on Covid going down a lot, so maybe we’ll come out with some for 6/1."
1345157721507545088,2021-01-01 23:59:27+00:00,Missed being at Aldi in Cheltenham with someone COVID positive by 45 minutes. Seriously! Anyone who was there on the 29th between 2-2.30pm and after needs to get tested asap.
1345157700183871493,2021-01-01 23:59:22+00:00,Are we all just gonna hop on this train that it’s the individual citizens fault that covid isn’t done and not like... the government sending mixed messages and not taking the pandemic seriously enough to create or enforce mandated safety regulations on its citizens?
1345157698346754048,2021-01-01 23:59:21+00:00,OSU has to covid test everyday. Clemson gets to whenever they feel like it. Cool.
1345157681523417093,2021-01-01 23:59:17+00:00,I don’t feel sorry for you if you get covid when you don’t ever wear a mask at work or don’t do anything to try to prevent from getting the virus.
1345157659599597568,2021-01-01 23:59:12+00:00,BIG BIG BIG thank you 🙏 to all who are queuing up to get Covid test. Long long lines at the Showgrounds ❤️Victorians and big 🙏 to all administering and processing the tests #CovidVic #WearAMask
1345157657875918849,2021-01-01 23:59:12+00:00,2021 does not mean covid is gone. wear your masks. socially distance. and thank you health care workers ❤️
1345157654927142913,2021-01-01 23:59:11+00:00,"Guaranteed @TracyAllardUCP travelled to Hawaii because she thought “I already had covid, I can’t get it again, bring on the beaches!” But fuck everyone else. 
#abpoli #ableg"
1345157631665729536,2021-01-01 23:59:05+00:00,"I love seeing influencers post about the importance of slowing/stopping the spread of Covid, while they travel from city to city.... @HeathHussar @zane @todderic_ @natalinanoel what’s your excuse?"
1345157601940496384,2021-01-01 23:58:58+00:00,It feels like every time I log onto Twitter I see someone who’s lost a loved one to Covid. My heart breaks for them every time.
1345157598035599362,2021-01-01 23:58:57+00:00,"A Christmas ""Tale""....Twas a few days before Christmas when my covid roomie spotted something odd on the back end of a Transit Bus we were behind.  I took a photo. Then I asked her to get ahead of it to see if anything was on the front. There was...."
1345157572379234304,2021-01-01 23:58:51+00:00,"As hard as 2020 was on all of us, i cant be anything but grateful... no one in my family caught covid, i was never not able to pay my bills, we never went hungry &amp; i proved to my self the strength I actually have.. thank you 2020."
1345157568696619009,2021-01-01 23:58:50+00:00,"I feel sorry for the people that has a first responder career that is being forced to take the covid-19, covid-21, and corona virus vaccinations or else. 😔 Regular citizens are next. #welcometozombieland #nightofthelivingdead #covid21 #5g #6g #smartdust #ancientegyptionplaque"
1345157546064158722,2021-01-01 23:58:45+00:00,I'm so glad my family is doctor-heavy. Basically none of us is brave enough to face their wrath if we break covid protocol.
1345157545573441542,2021-01-01 23:58:45+00:00,Imagine getting Covid and your period on the same day....2021 off to a great start 🥴✌🏼
1345157541387333633,2021-01-01 23:58:44+00:00,"I know my girl, whose a nurse struggles daily to go to work to take on the beast that is COVID-19 as it consumes vulnerable albertans. She is a strong, resilient nehiyawak women, I know she would rather be in #hawaii shucking responsibilities but we raised her right @jkenney"
