id,date,tweet
1345520233121939458,2021-01-02 23:59:56+00:00,"apparently we've had a pandemic every 100 years, 1720, the plague, 1820, cholera, 1920, the spanish flu, and now, 2020, covid-19"
1345520229833609217,2021-01-02 23:59:56+00:00,Um can Victoria please just stop getting covid cases please!! I have already paid for my new place and don't want to have to deal with border closures!! 😤😤😡😡
1345520219205332997,2021-01-02 23:59:53+00:00,The response from Roy compared to Jose's over the Covid breaches by their players is night and day. Well done Roy 👍👌👍
1345520202075824130,2021-01-02 23:59:49+00:00,meredith and koracick both got covid... one of em dyin and I promise you it won’t be meredith 🥴
1345520199156396032,2021-01-02 23:59:48+00:00,Can’t believe people still don’t believe this pandemic is real and that millions have died from COVID. My sanity is depleting 🥲
1345520184329703424,2021-01-02 23:59:45+00:00,"Mum and brother have had to book a COVID test for tomorrow as they’ve both got symptoms. I’ve not had any myself, but fingers crossed their results are negative. I’ll take the 10 days in the house with them with absolutely no escape in exchange for their health.🤞🏽"
1345520152603979777,2021-01-02 23:59:37+00:00,"The right keeps excusing young, healthy Republican politicians who have died this week after recent bouts with COVID as “heart attacks” and “brain aneurysm”, but that seems awfully sus to me. Could it be due to COVID caused blood clots traveling to those organs? Methinks yes."
1345520146652151810,2021-01-02 23:59:36+00:00,"there are three types of pandemic people:

1- the ones im surprised got covid
2- the ones im not surprised got covid
3- the ones im surprised have NOT gotten covid"
1345520139748388864,2021-01-02 23:59:34+00:00,If you had Bieber Fever or One Direction Infection don’t worry about the COVID vaccine
1345520139521970188,2021-01-02 23:59:34+00:00,Lawd. Covid trying to take Larry King out?!
1345520133247270914,2021-01-02 23:59:32+00:00,"So, my sister has covid, I was just around her on New Year’s Eve, this is so cool 😎😎"
1345520128918773762,2021-01-02 23:59:31+00:00,"people are stupid 
""I'm not downloading that covid app, it tracks me""
they are actually typing that to me on a mobile phone on Twitter"
1345520126834126848,2021-01-02 23:59:31+00:00,Another stay at home year the whole Jamaica get fuck now smh people ago out a jobs fi another year? How the fuck we ago stay alive when land lord so quick fi carry we go court fi none payment 🤷🏾‍♂️ 2022 Jamaica ago full a homeless people this nah go pretty me a tell yuh Covid-19 no
