id,date,tweet
1350956050749521928,2021-01-17 23:59:56+00:00,Being diagnosed with a chronic illness during a pandemic is fun because you’re in a constant state of “is it Covid or is it IIH”
1350956047419269121,2021-01-17 23:59:55+00:00,Whenever live concerts return back to normal (assuming they do) the first most pit post Covid is going to be the most insane thing lol metalheads have been deprived of moshing for about a year now lmao 😂😂😂
1350956042667044866,2021-01-17 23:59:54+00:00,I can’t wait to say “remember COVID”
1350956037264846851,2021-01-17 23:59:53+00:00,Fuck covid. We lost my dads best friend &amp; his son within months of each other 😞 the initial shock is wearing off now &amp; just getting flooded with memories of our childhood &amp; our recent reunion 💔💔 fuck man
1350956025323679747,2021-01-17 23:59:50+00:00,My 91 yr old mom had a friend come to visit. (Against my wishes) Friend has Covid. Now I'm worried  about her &amp; have to expose myself to get mom tested.  Mom's health care workers won't come. This is just a mess
1350956017497108482,2021-01-17 23:59:48+00:00,"i’ve been spending the money i was saving for tour on meds for two weeks now bc of covid, this is fucked dude"
1350956007523016705,2021-01-17 23:59:46+00:00,I feel sorry for the people who have to experience 2 Covid birthdays.
1350956001101537281,2021-01-17 23:59:44+00:00,"Okay, enough time has been wasted on inanity. 
I need to sign off for a while. 
Next time we see you a I’ll be on the other side of covid. 
Hopefully in the middle of a creative project that brings life. 
We have another play in the works, and a film."
1350956000958951426,2021-01-17 23:59:44+00:00,Like do your research I’m sorry but not trusting medicine and doctors just isn’t and excuse to me .... and y’all so scared of a vaccine but look up who’s dying the most from covid ... it’s black ppl FYI
1350955994910752774,2021-01-17 23:59:43+00:00,"Wondering what I'll get first:
1. VtM: Bloodlines 2
2. Covid vaccine
3. Covid"
1350955994122215424,2021-01-17 23:59:43+00:00,"Why aren't their any laws against going to work while people who live in your house have covid. I couldn't care If I got my manager sick because of this, But I dont want to get my fellow employees sick. This is the reason we have 400k people dead. Stupid Laws by stupid people"
1350955981983932416,2021-01-17 23:59:40+00:00,I’m sooo tired of seeing the break in of the capital.  Old  news. I want to know what Joe plans to do about the rising cost of healthcare and medications. About what he plans to do for seniors that are paying 7000 a month in nursing homes.  COVID.  The crazy leader in N Korea?
1350955980964704257,2021-01-17 23:59:40+00:00,"GREAT #PoliticalTheater WILL OCCUR on January 20, 2021.
While it will be ""Theater"", people WILL get hurt or die by it.
This Theater can STILL be PREVENTED by the #RulingElite
Releasing #ZeroPointEnergy Tech with its #AbundanceForAll &amp; #PeaceThroughAbundance.
#MedBeds CURE #Covid."
