date,neg,neu,pos,compound
2020-06-30,-0.1068151848151848,0.7993616383616384,0.0938311688311688,-0.0397091908091908
2020-07-01,-0.1138041958041958,0.7775084915084914,0.1086893106893106,-0.0148107892107892
2020-07-02,-0.1074165834165834,0.7953216783216783,0.0972647352647352,-0.0208885114885115
2020-07-03,-0.1104415584415584,0.7861488511488511,0.1034015984015984,-0.0042557442557442
2020-07-04,-0.1082437562437562,0.7869010989010989,0.1048511488511488,0.0005166833166833
2020-07-05,-0.1088771228771228,0.789936063936064,0.1011848151848151,-0.0160411588411588
2020-07-06,-0.1143006993006992,0.7886013986013986,0.097084915084915,-0.0550441558441558
2020-07-07,-0.1089790209790209,0.7941348651348652,0.0968791208791208,-0.0264646353646353
2020-07-08,-0.1125524475524475,0.7945114885114886,0.0929260739260739,-0.0605078921078921
2020-07-09,-0.1064415584415584,0.8022737262737263,0.0912797202797202,-0.0391334665334665
2020-07-10,-0.1077702297702297,0.7993476523476523,0.0928841158841159,-0.0409514485514485
2020-07-11,-0.1136013986013986,0.7885604395604395,0.0978381618381618,-0.033448951048951
2020-07-12,-0.1144135864135864,0.7883886113886114,0.0971938061938061,-0.0405484515484515
2020-07-13,-0.1073016983016982,0.7954655344655345,0.0972377622377622,-0.0225463536463536
2020-07-14,-0.1117842157842157,0.7946523476523476,0.0935764235764235,-0.0486004995004994
2020-07-15,-0.1084375624375624,0.7947782217782218,0.0967852147852147,-0.0355212787212787
2020-07-16,-0.1008471528471528,0.8084035964035964,0.0907492507492507,-0.021373926073926
2020-07-17,-0.1106193806193806,0.7974795204795204,0.0918871128871128,-0.0348542457542457
2020-07-18,-0.1078971028971028,0.793077922077922,0.099015984015984,-0.0163004995004995
2020-07-19,-0.1072147852147852,0.793086913086913,0.0996953046953047,-0.0202773226773226
2020-07-20,-0.1008141858141858,0.8078531468531469,0.0913456543456543,-0.0121957042957042
2020-07-21,-0.1102977022977023,0.7881398601398601,0.1015624375624375,-0.0166180819180819
2020-07-22,-0.1108061938061938,0.7968571428571428,0.0923396603396603,-0.0369177822177822
2020-07-23,-0.1093406593406593,0.7964825174825175,0.0941678321678321,-0.0477324675324675
2020-07-24,-0.1004455544455544,0.8033326673326673,0.0962187812187812,-0.0016150849150849
2020-07-25,-0.1112907092907092,0.7865454545454545,0.1021598401598401,-0.0172764235764235
2020-07-26,-0.10903996003996,0.7853466533466534,0.1056003996003995,-0.0097136863136863
2020-07-27,-0.1113086913086913,0.7905024975024975,0.0981908091908091,-0.0149350649350649
2020-07-28,-0.1076903096903097,0.7977902097902098,0.0945274725274725,-0.0230255744255744
2020-07-29,-0.1072467532467532,0.7967312687312688,0.096014985014985,-0.0319160839160839
2020-07-30,-0.1136753246753246,0.7958601398601398,0.0904855144855144,-0.0421541458541458
2020-07-31,-0.1195674325674325,0.7851448551448552,0.0952867132867132,-0.0687395604395604
2020-08-01,-0.1035784215784215,0.7993986013986014,0.09701998001998,-0.0276096903096903
2020-08-02,-0.1107532467532467,0.7887072927072927,0.1005234765234765,-0.0202230769230769
2020-08-03,-0.104078921078921,0.8011178821178822,0.0948021978021978,-0.0314388611388611
2020-08-04,-0.1102387612387612,0.7948251748251748,0.0949430569430569,-0.0249636363636363
2020-08-05,-0.1079240759240759,0.7973796203796204,0.0946833166833166,-0.0522885114885114
2020-08-06,-0.1044905094905094,0.7993926073926074,0.0961158841158841,-0.0169000999000999
2020-08-07,-0.1076413586413586,0.7937312687312689,0.0986123876123876,-0.0149004995004994
2020-08-08,-0.1084635364635364,0.7942347652347652,0.0973066933066933,-0.0252791208791208
2020-08-09,-0.1082787212787212,0.7926943056943058,0.099012987012987,-0.0095958041958041
2020-08-10,-0.1105724275724275,0.7895054945054946,0.0999130869130869,-0.0045653346653346
2020-08-11,-0.0992797202797202,0.8085254745254746,0.0921938061938062,-0.0115305694305694
2020-08-12,-0.1021718281718281,0.8047102897102898,0.093087912087912,-0.0065672327672327
2020-08-13,-0.1038881118881119,0.8085754245754246,0.0875444555444555,-0.041451948051948
2020-08-14,-0.1096553446553446,0.7894485514485514,0.1008931068931068,-0.0010863136863136
2020-08-15,-0.1081588411588411,0.7908581418581418,0.1009690309690309,-0.0188617382617382
2020-08-16,-0.1064745254745254,0.7924655344655345,0.101043956043956,-0.0093524475524475
2020-08-17,-0.0992797202797202,0.7987712287712289,0.1019540459540459,0.0183865134865134
2020-08-18,-0.0984155844155844,0.8043066933066935,0.0972777222777222,-0.0043816183816183
2020-08-19,-0.1013816183816183,0.7990549450549451,0.0995824175824175,0.0130207792207792
2020-08-20,-0.1059050949050949,0.7936563436563437,0.1004495504495504,-0.0056441558441558
2020-08-21,-0.1049050949050949,0.7912047952047951,0.1038881118881118,0.0184957042957042
2020-08-22,-0.1149380619380619,0.7938871128871129,0.0911698301698301,-0.040072927072927
2020-08-23,-0.1106713286713286,0.7862697302697303,0.103046953046953,0.0075165834165834
2020-08-24,-0.1162987012987012,0.7885754245754246,0.0951368631368631,-0.0570176823176823
2020-08-25,-0.1055984015984015,0.7985474525474525,0.0958341658341658,-0.0176794205794205
2020-08-26,-0.1057822177822177,0.7920639360639361,0.1021608391608391,-0.0011685314685314
2020-08-27,-0.1166323676323676,0.7886563436563436,0.0947292707292707,-0.0514235764235764
2020-08-28,-0.1112907092907092,0.7977892107892107,0.0909110889110889,-0.0561707292707292
2020-08-29,-0.115028971028971,0.7882087912087912,0.0967742257742257,-0.0557174825174825
2020-08-30,-0.1105644355644355,0.7884375624375625,0.1009880119880119,-0.0132715284715284
2020-08-31,-0.1084195804195804,0.7996863136863137,0.0918801198801198,-0.0490716283716283
2020-09-01,-0.1078551448551448,0.7991028971028971,0.093040959040959,-0.0538495504495504
2020-09-02,-0.1079650349650349,0.7951618381618382,0.0968541458541458,-0.031768931068931
2020-09-03,-0.1006593406593406,0.8036523476523477,0.0956923076923076,-0.0191597402597402
2020-09-04,-0.1081808191808191,0.793915084915085,0.0979010989010989,-0.0063278721278721
2020-09-05,-0.1089630369630369,0.7903616383616384,0.1006893106893106,-0.0290338661338661
2020-09-06,-0.1122537462537462,0.7957202797202798,0.092024975024975,-0.0565467532467532
2020-09-07,-0.10007992007992,0.798923076923077,0.1009810189810189,0.0103772227772227
2020-09-08,-0.1146143856143856,0.7946793206793206,0.0906893106893106,-0.0386913086913086
2020-09-09,-0.1083926073926073,0.80301998001998,0.0886033966033966,-0.0340824175824175
2020-09-10,-0.1295264735264735,0.7815984015984015,0.0888721278721278,-0.1443605394605394
2020-09-11,-0.126086913086913,0.7835104895104896,0.0904255744255744,-0.0998110889110889
2020-09-12,-0.1224885114885115,0.7929910089910088,0.0845184815184815,-0.1135284715284715
2020-09-13,-0.1131128871128871,0.7952627372627372,0.0916133866133866,-0.0470100899100899
2020-09-14,-0.1076133866133866,0.7918351648351648,0.1005464535464535,0.0014448551448551
2020-09-15,-0.1150939060939061,0.7895044955044955,0.0954045954045954,-0.0316081918081918
2020-09-16,-0.1179010989010989,0.7892427572427574,0.0928451548451548,-0.047416983016983
2020-09-17,-0.1182047952047952,0.7935934065934065,0.0881918081918081,-0.0661260739260739
2020-09-18,-0.1142367632367632,0.7954935064935065,0.0902497502497502,-0.0557951048951048
2020-09-19,-0.1155874125874125,0.7923396603396603,0.09206993006993,-0.034207992007992
2020-09-20,-0.1153226773226773,0.7901188811188811,0.0945604395604395,-0.0325871128871128
2020-09-21,-0.1299200799200799,0.7802977022977022,0.0898031968031968,-0.0710953046953046
2020-09-22,-0.1058701298701298,0.7958991008991009,0.0982277722277722,-0.0068604395604395
2020-09-23,-0.1153686313686313,0.7842247752247753,0.1003916083916083,-0.0431043956043956
2020-09-24,-0.109056943056943,0.7953866133866134,0.0955624375624375,-0.0313290709290709
2020-09-25,-0.1054255744255744,0.7994225774225774,0.0951508491508491,-0.0099983016983017
2020-09-26,-0.0987442557442557,0.8021348651348652,0.0991128871128871,0.0113000999000999
2020-09-27,-0.1085204795204795,0.7925534465534465,0.0989430569430569,-0.0098165834165834
2020-09-28,-0.1119350649350649,0.7941018981018981,0.0939580419580419,-0.0528026973026972
2020-09-29,-0.094075924075924,0.805904095904096,0.10003996003996,0.0398280719280719
2020-09-30,-0.102042957042957,0.8038341658341658,0.0941268731268731,-0.0191363636363636
2020-10-01,-0.1036563436563436,0.792877122877123,0.1034765234765234,-0.0170458541458541
2020-10-02,-0.106075924075924,0.7973656343656343,0.0965544455544455,-0.0245987012987013
2020-10-03,-0.1111898101898102,0.7725194805194805,0.1162747252747252,-0.0012270729270729
2020-10-04,-0.1057662337662337,0.7964095904095904,0.0978031968031968,-0.0263047952047952
2020-10-05,-0.1094325674325674,0.7972687312687313,0.0933076923076923,-0.06061998001998
2020-10-06,-0.1087792207792207,0.7934355644355645,0.0977892107892108,-0.0500474525474525
2020-10-07,-0.1012407592407592,0.8012247752247752,0.0975384615384615,-0.0162065934065934
2020-10-08,-0.1016283716283716,0.7991958041958042,0.0991848151848151,0.0006732267732267
2020-10-09,-0.094024975024975,0.8087482517482517,0.0972317682317682,0.0038265734265734
2020-10-10,-0.1001788211788211,0.8094705294705294,0.0903646353646353,-0.0225577422577422
2020-10-11,-0.1015604395604395,0.7972227772227772,0.1012237762237762,0.0225955044955044
2020-10-12,-0.1081638361638361,0.7906643356643356,0.1011788211788211,0.0062251748251748
2020-10-13,-0.0964645354645354,0.8037272727272726,0.0997942057942058,0.0222587412587412
2020-10-14,-0.0988241758241758,0.7984275724275725,0.1027502497502497,0.0220722277722277
2020-10-15,-0.0979140859140859,0.8048501498501498,0.0972227772227772,0.0076445554445554
2020-10-16,-0.1012457542457542,0.8064135864135863,0.0923176823176823,-0.0076198801198801
2020-10-17,-0.1082767232767232,0.7977962037962039,0.0939260739260739,-0.0241647352647352
2020-10-18,-0.1135544455544455,0.7880049950049951,0.0984455544455544,-0.0361575424575424
2020-10-19,-0.1031578421578421,0.7924845154845155,0.1043456543456543,0.0073933066933066
2020-10-20,-0.1069170829170829,0.7970569430569431,0.096028971028971,-0.0300341658341658
2020-10-21,-0.1174865134865135,0.782843156843157,0.0996563436563436,-0.0547955044955045
2020-10-22,-0.107080919080919,0.7937422577422578,0.0991828171828172,-0.0167514485514485
2020-10-23,-0.0988941058941058,0.8075094905094905,0.0936003996003996,-0.0105812187812187
2020-10-24,-0.1082887112887112,0.7964525474525475,0.0952647352647352,-0.0204004995004995
2020-10-25,-0.1043606393606393,0.7991558441558441,0.0964905094905094,-0.0187318681318681
2020-10-26,-0.1062707292707292,0.790046953046953,0.1036653346653346,-0.0117905094905094
2020-10-27,-0.1088681318681318,0.7976123876123876,0.0935184815184815,-0.0520203796203796
2020-10-28,-0.1133496503496503,0.7905254745254745,0.0961208791208791,-0.0472645354645354
2020-10-29,-0.1086313686313686,0.7960689310689311,0.0952957042957043,-0.0324250749250749
2020-10-30,-0.1078441558441558,0.7964195804195805,0.0957372627372627,-0.0252278721278721
2020-10-31,-0.1136593406593406,0.7934715284715285,0.0928631368631368,-0.0426748251748251
2020-11-01,-0.1078131868131868,0.7808841158841159,0.1113006993006993,0.0192016983016983
2020-11-02,-0.1143956043956044,0.7864425574425575,0.0991418581418581,-0.0448108891108891
2020-11-03,-0.1126093906093906,0.782846153846154,0.1045504495504495,-0.0133768231768231
2020-11-04,-0.1058341658341658,0.7915734265734266,0.1026023976023976,-0.0079153846153846
2020-11-05,-0.1045844155844155,0.7978291708291708,0.0975844155844155,-0.0113766233766233
2020-11-06,-0.1086103896103896,0.7972397602397603,0.0941558441558441,-0.0473126873126873
2020-11-07,-0.1034365634365634,0.8026553446553447,0.0939000999000999,-0.0267626373626373
2020-11-08,-0.1014305694305694,0.7774925074925074,0.1210879120879121,0.0830301698301698
2020-11-09,-0.1035244755244755,0.7988201798201798,0.0976733266733266,-0.0077743256743256
2020-11-10,-0.0968601398601398,0.8029510489510489,0.1001938061938062,0.0359055944055944
2020-11-11,-0.106013986013986,0.79899000999001,0.0949920079920079,-0.0074743256743256
2020-11-12,-0.1088061938061938,0.7959480519480518,0.0952457542457542,-0.0357852147852147
2020-11-13,-0.1065114885114885,0.797942057942058,0.0955484515484515,-0.0256532467532467
2020-11-14,-0.1053796203796204,0.7946463536463537,0.0999710289710289,-0.0008877122877122
2020-11-15,-0.1169860139860139,0.7833056943056943,0.0997222777222777,-0.0594685314685314
2020-11-16,-0.1091988011988012,0.7917642357642358,0.099045954045954,-0.0214685314685314
2020-11-17,-0.1117302697302697,0.7972837162837163,0.090983016983017,-0.0595368631368631
2020-11-18,-0.107031968031968,0.7791648351648351,0.1138051948051948,-0.0075197802197802
2020-11-19,-0.1166013986013986,0.7898771228771229,0.0935104895104895,-0.048498001998002
2020-11-20,-0.1089770229770229,0.7917492507492508,0.0992657342657342,-0.0224917082917083
2020-11-21,-0.0965054945054945,0.791964035964036,0.1115134865134865,0.0308197802197802
2020-11-22,-0.1083306693306693,0.7888491508491507,0.1028251748251748,-0.0116123876123876
2020-11-23,-0.1161688311688311,0.7875664335664335,0.0962647352647352,-0.0582237762237762
2020-11-24,-0.1113996003996004,0.7902037962037962,0.0984055944055944,-0.0158294705294705
2020-11-25,-0.1095934065934065,0.7922857142857143,0.0981228771228771,-0.0139702297702297
2020-11-26,-0.1207002997002997,0.7738951048951048,0.1053926073926074,-0.0337445554445554
2020-11-27,-0.109035964035964,0.7688041958041959,0.1221598401598401,0.0703105894105894
2020-11-28,-0.1081408591408591,0.7864915084915085,0.1053756243756243,0.0037532467532467
2020-11-29,-0.11206993006993,0.7930939060939061,0.0948411588411588,-0.0105298701298701
2020-11-30,-0.1099700299700299,0.7936143856143855,0.0964135864135864,-0.0246777222777222
2020-12-01,-0.1102207792207792,0.785028971028971,0.1047192807192807,0.0024303696303696
2020-12-02,-0.1002977022977023,0.8019470529470529,0.0977512487512487,0.0094837162837162
2020-12-03,-0.1013546453546453,0.7898661338661339,0.1087662337662337,0.0372283716283716
2020-12-04,-0.110061938061938,0.7849250749250749,0.105,0.0079595404595404
2020-12-05,-0.1165674325674325,0.785997002997003,0.0974265734265734,-0.0420581418581418
2020-12-06,-0.1133186813186813,0.7977322677322677,0.0889460539460539,-0.0548506493506493
2020-12-07,-0.1089790209790209,0.7878331668331668,0.1031948051948052,-0.029830969030969
2020-12-08,-0.1071658341658341,0.8031338661338662,0.0896823176823176,-0.036635964035964
2020-12-09,-0.1063246753246753,0.7948501498501498,0.0988301698301698,-0.0121616383616383
2020-12-10,-0.1083296703296703,0.7942147852147853,0.0974675324675324,-0.0160060939060939
2020-12-11,-0.10701998001998,0.7943056943056943,0.0986703296703296,-0.0136823176823176
2020-12-12,-0.1117362637362637,0.7866933066933067,0.1015824175824175,-0.0245476523476523
2020-12-13,-0.1414425574425574,0.7552687312687313,0.1032947052947053,-0.0507930069930069
2020-12-14,-0.1128471528471528,0.7908691308691308,0.0962777222777222,-0.020707992007992
2020-12-15,-0.0948411588411588,0.8049970029970029,0.1001578421578421,0.0288413586413586
2020-12-16,-0.1041308691308691,0.7984075924075923,0.0974645354645354,-0.0123414585414585
2020-12-17,-0.1037442557442557,0.8001078921078922,0.0961288711288711,6.883116883116813e-05
2020-12-18,-0.1096333666333666,0.7902057942057943,0.1001508491508491,-0.0202701298701298
2020-12-19,-0.1091638361638361,0.794092907092907,0.0967392607392607,-0.0147321678321678
2020-12-20,-0.1122487512487512,0.7870529470529469,0.1006883116883117,-0.0087055944055944
2020-12-21,-0.1008041958041958,0.7980749250749252,0.1011178821178821,0.0073807192807192
2020-12-22,-0.1061998001998002,0.7916263736263736,0.1021768231768231,0.004550949050949
2020-12-23,-0.1044405594405594,0.7907712287712287,0.1047902097902097,0.0045682317682317
2020-12-24,-0.1103236763236763,0.7804595404595405,0.1092177822177822,0.0191704295704295
2020-12-25,-0.1026203796203796,0.7691078921078922,0.1282757242757242,0.0799270729270729
2020-12-26,-0.1116443556443556,0.7685894105894107,0.1197412587412587,0.0471167832167832
2020-12-27,-0.1163056943056943,0.7837922077922078,0.0999060939060939,-0.0281084915084915
2020-12-28,-0.1066923076923077,0.7811448551448551,0.1121818181818181,0.0018818181818181
2020-12-29,-0.1106223776223776,0.7868811188811188,0.1025014985014985,-0.0054506493506493
2020-12-30,-0.1096493506493506,0.7925374625374625,0.0978031968031968,0.0014093906093906
2020-12-31,-0.1136523476523476,0.7892277722277723,0.0971138861138861,-0.0287531468531468
2021-01-01,-0.0993806193806193,0.7578051948051948,0.1428291708291708,0.1608304695304695
2021-01-02,-0.1104755244755244,0.7841928071928073,0.1053216783216783,-0.0144999000999
2021-01-03,-0.1106423576423576,0.7955464535464535,0.0937972027972028,-0.048035964035964
2021-01-04,-0.110041958041958,0.7967982017982018,0.0931698301698301,-0.0509141858141858
2021-01-05,-0.1142837162837162,0.7936723276723276,0.092026973026973,-0.0510834165834165
2021-01-06,-0.110024975024975,0.7957652347652348,0.0942117882117882,-0.0248606393606393
2021-01-07,-0.1219730269730269,0.7822087912087912,0.0958271728271728,-0.0921005994005994
2021-01-08,-0.1166263736263736,0.7833186813186813,0.100053946053946,-0.0386014985014985
2021-01-09,-0.1104835164835165,0.780972027972028,0.1085544455544455,-0.0082051948051948
